,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2019-08-22,140.900000,141.000000,139.170000,140.130000,57.681724,896059,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-08-23,140.420000,141.120000,138.170000,139.010000,57.220698,898520,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-08-26,139.070000,141.920000,138.990000,141.790000,58.365030,1282666,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-08-27,142.500000,142.860000,141.030000,141.430000,58.216843,1633399,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-08-28,141.570000,142.150000,141.010000,142.000000,58.451472,1253422,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-08-29,142.330000,142.660000,141.640000,142.240000,58.550264,1444299,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-08-30,142.910000,142.910000,141.320000,141.630000,58.299169,1047538,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-03,141.430000,143.580000,141.270000,143.500000,59.068917,1150297,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-04,144.070000,144.930000,143.180000,144.000000,59.274733,830438,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-05,142.940000,143.680000,141.160000,141.830000,58.381495,1233978,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-06,142.400000,142.960000,141.550000,142.000000,58.451472,924057,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-09,141.580000,141.650000,140.780000,141.010000,58.043959,1136361,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-10,140.970000,141.990000,140.160000,141.770000,58.356797,1253265,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-11,141.540000,143.940000,140.820000,143.260000,58.970126,1322749,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-12,144.070000,144.260000,142.760000,143.660000,59.134778,1427535,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-13,143.020000,144.230000,141.540000,141.700000,58.327983,1161615,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-16,142.020000,142.070000,140.920000,141.750000,58.348565,1482534,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-17,142.080000,143.900000,141.640000,143.040000,58.879568,1426962,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-18,143.730000,143.900000,140.020000,140.200000,57.710538,3106656,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-19,139.980000,140.890000,139.030000,140.810000,58.359885,1629429,0.967500,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-20,141.250000,142.790000,140.760000,142.220000,58.944271,2358884,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-23,141.920000,142.630000,141.720000,141.870000,58.799211,1342673,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-24,142.780000,144.580000,141.870000,144.240000,59.781477,1186464,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-25,144.100000,144.210000,142.660000,144.010000,59.686151,954379,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-26,144.470000,145.080000,143.500000,144.730000,59.984562,1733961,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-27,145.070000,145.070000,143.450000,144.480000,59.880947,1780113,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
2019-09-30,145.410000,148.140000,144.480000,147.610000,61.178202,2515986,0.000000,1.000000,SRE,Common Stock,Sempra Energy,"Sempra Energy is a North American energy infrastructure company based in San Diego, California. Sempra Energy's focus is on electric and natural gas infrastructure. Its operating companies include: Southern California Gas Company (SoCalGas) and San Diego Gas & Electric (SDG&E) in Southern California; Oncor Electric Delivery Company (Oncor) in Texas; Sempra LNG; and IEnova, based in Mexico.",1032208,NYSE,USD,USA,ENERGY & TRANSPORTATION,GAS & OTHER SERVICES COMBINED,"488 8TH AVENUE, P O BOX 129400, SAN DIEGO, CA, US",https://www.sempra.com,December,2025-03-31,48991011000,5400000000,16.51,1.987,47.17,2.51,0.0341,4.55,20.9,0.222,0.258,0.0193,0.0971,13347000000,5506000000,4.55,0.103,0.045,80.86,2,7,10,0,0,16.51,16.69,3.671,1.593,6.44,15.03,0.656,93.45,61.37,75.87,80.1,652170000,651205000,0.073,90.492,2025-07-15,2025-06-26
